time;pid;state;info
70449187;24840;WAIT_READ_BEGIN;page=0
70449187;24840;READING;page=0
70450145;24840;RELEASE_READ_BEGIN;page=0
70450145;24840;IDLE;page=0
70450506;24840;WAIT_READ_BEGIN;page=13
70450506;24840;READING;page=13
70451621;24840;RELEASE_READ_BEGIN;page=13
70451621;24840;IDLE;page=13
70452188;24840;WAIT_READ_BEGIN;page=2
70452515;24840;READING;page=2
70453462;24840;RELEASE_READ_BEGIN;page=2
70453462;24840;IDLE;page=2
70453702;24840;WAIT_READ_BEGIN;page=0
70456027;24840;READING;page=0
70456646;24840;RELEASE_READ_BEGIN;page=0
70456646;24840;IDLE;page=0
70457107;24840;WAIT_READ_BEGIN;page=4
70457432;24840;READING;page=4
70458841;24840;RELEASE_READ_BEGIN;page=4
70458842;24840;IDLE;page=4
70459304;24840;WAIT_READ_BEGIN;page=0
70459304;24840;READING;page=0
70459893;24840;RELEASE_READ_BEGIN;page=0
70459893;24840;IDLE;page=0
70460139;24840;WAIT_READ_BEGIN;page=16
70460139;24840;READING;page=16
70461386;24840;RELEASE_READ_BEGIN;page=16
70461386;24840;IDLE;page=16
70461950;24840;WAIT_READ_BEGIN;page=12
70462543;24840;READING;page=12
70463623;24840;RELEASE_READ_BEGIN;page=12
70463623;24840;IDLE;page=12
70463916;24840;WAIT_READ_BEGIN;page=0
70463916;24840;READING;page=0
70464662;24840;RELEASE_READ_BEGIN;page=0
70464662;24840;IDLE;page=0
70465296;24840;WAIT_READ_BEGIN;page=7
70465296;24840;READING;page=7
70466028;24840;RELEASE_READ_BEGIN;page=7
70466028;24840;IDLE;page=7
70466551;24840;WAIT_READ_BEGIN;page=9
70466551;24840;READING;page=9
70468054;24840;RELEASE_READ_BEGIN;page=9
70468054;24840;IDLE;page=9
70468457;24840;WAIT_READ_BEGIN;page=6
70468457;24840;READING;page=6
70469248;24840;RELEASE_READ_BEGIN;page=6
70469248;24840;IDLE;page=6
70469482;24840;WAIT_READ_BEGIN;page=11
70470102;24840;READING;page=11
70471424;24840;RELEASE_READ_BEGIN;page=11
70471424;24840;IDLE;page=11
70472116;24840;WAIT_READ_BEGIN;page=15
70472116;24840;READING;page=15
70473135;24840;RELEASE_READ_BEGIN;page=15
70473135;24840;IDLE;page=15
70473662;24840;WAIT_READ_BEGIN;page=13
70473662;24840;READING;page=13
70474654;24840;RELEASE_READ_BEGIN;page=13
70474654;24840;IDLE;page=13
70474868;24840;WAIT_READ_BEGIN;page=10
70475710;24840;READING;page=10
70476576;24840;RELEASE_READ_BEGIN;page=10
70476577;24840;IDLE;page=10
70476917;24840;WAIT_READ_BEGIN;page=16
70476917;24840;READING;page=16
70478107;24840;RELEASE_READ_BEGIN;page=16
70478107;24840;IDLE;page=16
70478335;24840;WAIT_READ_BEGIN;page=4
70478335;24840;READING;page=4
70479809;24840;RELEASE_READ_BEGIN;page=4
70479809;24840;IDLE;page=4
70480353;24840;WAIT_READ_BEGIN;page=1
70480353;24840;READING;page=1
70480866;24840;RELEASE_READ_BEGIN;page=1
70480866;24840;IDLE;page=1
70481144;24840;WAIT_READ_BEGIN;page=0
70481144;24840;READING;page=0
70482515;24840;RELEASE_READ_BEGIN;page=0
70482515;24840;IDLE;page=0
